_id,accommodates,neighbourhood,government_area,city,country,country_code,host_id,host_name,host_is_superhost,host_location,host_neighbourhood,host_response_time,number_of_reviews,guests_included,reviews_per_month,room_type,bed_type,minimum_nights,maximum_nights,Latitudes,Longitudes,price,bedrooms,beds,property_type,number_of_reviews,first_review,availability_30,availability_60,availability_90,availability_365,Amenities
10383490,2,"Jacarepaguá é um bairro de classe média alta e classe média da Zona Oeste do município do Rio de Janeiro, no Brasil. Localiza-se na Baixada de Jacarepaguá, entre o Maciço da Tijuca e a Parque Estadual da Pedra Branca e na beira norte das lagoas de Jacarepaguá e Tijuca. É atualmente o sexto maior bairro da cidade, passando por um forte processo de urbanização. O bairro ainda é um dos maiores e mais importantes da cidade, com um dos metros quadrados que mais encarecem por ano. Nele estão localizados o parque olímpico, o Barra Music, o Centro de Convenções do Rio Centro, o Estádio Olímpico de Hóquei, o Hospital Sarah Kubitschek, a HSBC Arena, o Hotel Hilton, o Hotel Ramada o Parque Aquático Maria Lenk, o Velódromo Municipal do Rio, o Parque dos Atletas, o Shopping Metropolitano e Vila Pan-Americana, a Vila Olímpica do Rio de Janeiro e o Rock in Rio. Se encontra no Bairro a Igreja Nossa Senhora da Penna, que pode ser vista de boa parte da baixada onde se encontra o Bairro. O fica a cerca d",Tanque,Rio De Janeiro,Brazil,BR,3026612,Luana,False,"Rio de Janeiro, Rio de Janeiro, Brazil",0,a few days or more,1,1,0,Private room,Real Bed,2,1125,-43.37035220190699,-22.91636184358952,101.0,1,1,Apartment,1,2016-05-16 04:00:00+00:00,30,60,90,365,"Cable TV, Wifi, Kitchen, Smoking allowed, Elevator, Buzzer/wireless intercom"
10280433,2,"The sublime of nature and place of restorative tranquility within the native rain forest.  We value, respect, and are considerate with our community and our commons. Sunday mornings, the Volcano Farmer's Market will connect you with the village characters.  (The most current and accurate weather conditions in Volcano are found by BEING HERE, or search for weather station KHIVOLCA2 if no can). There is an outdoor security camera and caring neighbors.",Puna,The Big Island,United States,US,52785887,Mike,True,"Volcano, Hawaii, United States",0,within a few hours,103,2,0,Entire home/apt,Real Bed,2,30,-155.21763,19.42151,185.0,1,1,Treehouse,103,2016-08-08 04:00:00+00:00,20,45,75,165,"Internet, Wifi, Kitchen, Free parking on premises, Breakfast, Indoor fireplace"
10267144,3,"Sightseing  frontal view of the Lake and Redimer Christ, internationally elected  as one of SEVEN NEW MODERN WONDERS of the WORLD! Fantastic restaurants, pubs, nightlife in great style and a great beach for you, all by walking! Ipanema it looks like a tiny village where you can make everything by walking or rent public bikes and can feel the real carioca brazilian soul life style.",Ipanema,Rio De Janeiro,Brazil,BR,4428126,Cesar,True,"Rio de Janeiro, Rio de Janeiro, Brazil",Ipanema,within a few hours,29,3,0,Entire home/apt,Real Bed,1,1125,-43.20056249420509,-22.98034625363379,858.0,1,1,Apartment,29,2016-12-04 05:00:00+00:00,18,40,70,345,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool"
10459480,6,Greenwich is a fantastic village atmosphere on the doorstep of the city and the fabulous Sydney harbour.,Lane Cove,Sydney,Australia,AU,45186586,Craig,False,"Sydney, New South Wales, Australia",Greenwich,within a day,0,1,0,Entire home/apt,Real Bed,5,1125,151.18563,-33.8289,999.0,4,4,House,0,1970-01-01 00:00:00+00:00,30,60,90,365,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen"
10359729,4,0,Sariyer,Istanbul,Turkey,TR,53319251,Seda,False,TR,0,0,0,1,0,Private room,Real Bed,1,1125,29.05108,41.08835,105.0,1,2,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"Internet, Wifi, Kitchen, Smoking allowed, Doorman, Heating"
10354347,2,0,Kadikoy,Istanbul,Turkey,TR,53288729,Kemal,False,TR,0,within a day,1,1,0,Private room,Real Bed,1,1125,29.06064,40.98837,37.0,2,2,Apartment,1,2017-12-27 05:00:00+00:00,30,60,90,365,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises"
10415637,2,0,Barra da Tijuca,Rio De Janeiro,Brazil,BR,4765935,Rafael,False,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Barra da Tijuca,within a few hours,11,2,0,Private room,Real Bed,1,1125,-43.35397067257831,-23.008991691724663,112.0,1,1,Bed and breakfast,11,2016-02-11 05:00:00+00:00,24,45,60,309,"TV, Internet, Wifi, Air conditioning, Kitchen, Free parking on premises"
10317142,14,"The beach is one of the best kept secrets on Oahu!  The unique offering of our Beach is the natural reef wall situated about 40 yards off shore.  This reef wall serves as a break wall for incoming waves which creates a very calm shoreline and ""bathtub"" effect for your group to safely enjoy the ocean. Snorkel, Swim, Kayak, and more!  Stand Up Paddleboards, Kayaks, boogie boards and surfboards are all provided free of charge. During the winter months you'll enjoy seeing whales breaching right from the backyard. We are a 5 minute walk to Hawaii's #1 attraction, the Polynesian Cultural Center, with it's many, shows, performances, cultural activities, and award-winning Luau. Turtle Bay Resort is a 15 minute drive away, where you can enjoy world-class golfing, fine dining, horseback riding, mountain biking, surfing and much more.  The iconic North Shore is a 20-minute drive away, where in winter months you can observe professional surfing at its finest. The small yet cultural town of Laie ha",Koolauloa,Oahu,United States,US,53086419,Noah,False,"Laie, Hawaii, United States",Ko'olauloa,within a day,32,1,0,Entire home/apt,Real Bed,3,1125,-157.91952,21.63549,795.0,4,10,House,32,2016-01-24 05:00:00+00:00,10,17,26,229,"TV, Cable TV, Internet, Wifi, Wheelchair accessible, Kitchen"
103161,2,"Bedford Avenue is the neighborhood’s main thoroughfare, with its collection of indie merchants, but shops, bars and eateries radiate out in all directions—notable openings in the past few years include Reynard in the Wythe Hotel; the innovative movie-theater-cum-restaurant Nitehawk Cinema; and seasonal epicurean extravaganza Smorgasburg in East River State Park—one of the city's best street fairs.  Billyburg’s thriving music scene encompasses numerous local venues, including Music Hall of Williamsburg, Pete's Candy Store and the reincarnation of storied downtown venue the Knitting Factory.",Williamsburg,New York,United States,US,465278,Ade,True,"Brooklyn, NY",Williamsburg,within a few hours,117,2,0,Entire home/apt,Real Bed,2,300,-73.96053,40.71577,175.0,1,2,Apartment,117,2013-09-21 04:00:00+00:00,28,58,88,363,"TV, Internet, Wifi, Air conditioning, Kitchen, Paid parking off premises"
10324377,1,0,Anil,Rio De Janeiro,Brazil,BR,53127432,Renato,False,Brazil,0,within an hour,0,1,0,Private room,Real Bed,1,1125,-43.33496705036137,-22.94836549045056,101.0,1,1,House,0,1970-01-01 00:00:00+00:00,22,52,82,357,"Cable TV, Internet, Wifi, Pool, Kitchen, Free parking on premises"
10381879,2,Barra da tijuca a melhor praia  famosa por ter  espaço reservado  barraca do pepe,Barra da Tijuca,Rio De Janeiro,Brazil,BR,48463017,Lidia Maria,False,"Rio de Janeiro, State of Rio de Janeiro, Brazil",0,within an hour,9,2,0,Private room,Real Bed,1,1125,-43.3089745798612,-23.004633399469007,138.0,1,1,Bed and breakfast,9,2016-09-18 04:00:00+00:00,28,58,88,347,"TV, Cable TV, Wifi, Air conditioning, Breakfast, Family/kid friendly"
1042446,4,0,Kihei-Makena,Maui,United States,US,5738969,Gage,False,US,Maui,within an hour,19,1,0,Entire home/apt,Real Bed,4,1125,-156.46881,20.78621,229.0,1,3,Condominium,19,2015-04-28 04:00:00+00:00,5,26,35,228,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool"
10411341,4,0,Ipanema,Rio De Janeiro,Brazil,BR,36696735,Liliane,True,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Barra da Tijuca,within a day,32,4,0,Entire home/apt,Real Bed,3,1125,-43.20577175003696,-22.98255730525777,351.0,2,2,Apartment,32,2016-01-15 05:00:00+00:00,3,18,41,316,"Cable TV, Internet, Wifi, Air conditioning, Pool, Kitchen"
10449328,11,"Praia, floresta, trilhas da Pedra da Gávea e Pedra Bonita, Voo Livre, Shopping Fashion Mall",São Conrado,Rio De Janeiro,Brazil,BR,33687645,Maria Pia,False,"Rio de Janeiro, State of Rio de Janeiro, Brazil",0,a few days or more,0,1,0,Entire home/apt,Real Bed,5,1125,-43.27502007153333,-22.99391888061395,2499.0,4,8,House,0,1970-01-01 00:00:00+00:00,30,60,90,365,"TV, Internet, Wifi, Air conditioning, Pool, Kitchen"
102995,3,0,Upper West Side,New York,United States,US,178043,Chas,False,"San Francisco, California, United States",The Castro,within a day,45,1,0,Entire home/apt,Real Bed,21,30,-73.9696,40.78558,212.0,1,3,Apartment,45,2011-05-29 04:00:00+00:00,0,3,5,5,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen"
10343118,4,"Tsim Sha Tsui is the city's most exciting area, with top notch museums such as The Science Museum and Art Museum clustered around the waterfront. Nathan Road, Chungking Mansions and the Avenue of Stars, the latter boasting the best views in town. Although the apartment is in a vibrant area, the apartment itself is very quite a night. Its a perfect escape after a long day out and about. There are over 2,500 restaurants in the area which cater to every taste, from traditional Chinese Dim Sum, hawker style stall foods to exceptional French cuisine within 5 star hotels. Supermarkets and 24/7 convenience stores are just down the road, which can provide you all of your daily necessities any time day or night.",Yau Tsim Mong,Hong Kong,Hong Kong,HK,2657469,Simon,False,Hong Kong,Tsim Sha Tsui,within an hour,145,2,0,Entire home/apt,Real Bed,1,60,114.17088,22.29663,997.0,1,2,Apartment,145,2016-02-09 05:00:00+00:00,20,50,80,170,"TV, Cable TV, Internet, Wifi, Air conditioning, Wheelchair accessible"
1047087,2,0,Marrickville,Sydney,Australia,AU,3251237,Cath,True,"Sydney, New South Wales, Australia",0,within a few hours,146,1,0,Entire home/apt,Real Bed,2,40,151.15036,-33.90318,129.0,1,1,Guesthouse,146,2013-04-29 04:00:00+00:00,30,60,90,365,"TV, Internet, Wifi, Kitchen, Breakfast, Free street parking"
10266175,4,"Makaha area is the quiet side of Oahu with surfing on Makaha Beach, one mile from the complex. A golf course is not even a half mile away. The best sunsets are the here on the West Side of the island !  With several local beaches to relax on, swim, snorkel, watch for turtles, monk seals and even whales!",Waianae,Oahu,United States,US,42868615,Ray And Lise,True,"Chilliwack, British Columbia, Canada",Waianae Coast,within an hour,32,1,0,Entire home/apt,Pull-out Sofa,3,180,-158.20291,21.4818,95.0,1,2,Condominium,32,2016-06-18 04:00:00+00:00,0,3,16,246,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool"
10373872,4,0,Catete,Rio De Janeiro,Brazil,BR,15152328,Marcelo,True,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Catete,within an hour,0,2,0,Entire home/apt,Real Bed,30,365,-43.17888629206925,-22.93171589917869,149.0,1,2,Apartment,0,1970-01-01 00:00:00+00:00,0,11,41,316,"TV, Cable TV, Internet, Wifi, Air conditioning, Pool"
10431455,3,"O apartamento fica localizado em copacabana, o melhor e mais badalado bairro para passar o Reveillon!!!!",Copacabana,Rio De Janeiro,Brazil,BR,53729453,Tamara,False,"Rio de Janeiro, State of Rio de Janeiro, Brazil",Copacabana,0,0,1,0,Entire home/apt,Real Bed,4,1125,-43.1779488969792,-22.963149303022146,298.0,1,1,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"TV, Cable TV, Internet, Wifi, Air conditioning, Kitchen"
10269320,2,"A cidade do Porto está cheia de atrações turísticas. Mesmo pertinho temos a Estação de São Bento, a Igreja da Sé, a Praça da Liberdade, a Torre dos Clérigos, a Livraria Lello, o Museu da Fotografia, o Palácio da Bolsa, o Mercado do Bolhão, Rua Santa Catarina e sem esquecer a zona da Ribeira e muito mais… Do outro lado do rio, mas perto também, encontra o Cais de Gaia onde pode disfrutar de uma visita as caves do Vinho do Porto como também uma viagem de teleférico onde pode apreciar uma belíssima vista sobre a cidade do Porto. A 1 minuto do apartamento encontra agências de turismo, estação de metro, estação de comboio, praça de táxi, autocarros turísticos e tradicionais e parque de estacionamento. Se for apreciador de praia, a nossa cidade tem ótimos acessos às praias e á costa. Para uma saída noturna e sem complicações encontra a 5 minutos uma zona de bares e discotecas. E sem esquecer, esta zona esta privilegiada com variadíssimos restaurantes para que possa apreciar a fantástica comi","Cedofeita, Ildefonso, Sé, Miragaia, Nicolau, Vitória",Porto,Portugal,PT,51724179,Andreia,True,"Porto, Porto District, Portugal",0,within an hour,225,1,0,Entire home/apt,Real Bed,2,1124,-8.61205,41.14404,31.0,0,1,Apartment,225,2016-01-18 05:00:00+00:00,13,43,62,278,"TV, Cable TV, Internet, Wifi, Elevator, First aid kit"
1038163,4,0,Beyoglu,Istanbul,Turkey,TR,5386341,Osman,False,"Istanbul, Turkey",Cihangir,within an hour,135,3,0,Entire home/apt,Real Bed,2,1125,28.98538,41.03326,269.0,1,3,Apartment,135,2013-04-18 04:00:00+00:00,17,36,55,317,"Cable TV, Internet, Wifi, Air conditioning, Kitchen, Doorman"
10295352,6,0,Ipanema,Rio De Janeiro,Brazil,BR,52966539,Pedro,False,"Rio de Janeiro, State of Rio de Janeiro, Brazil",0,0,0,1,0,Entire home/apt,Real Bed,1,1125,-43.20465630892734,-22.983108745795256,1999.0,3,4,Apartment,0,1970-01-01 00:00:00+00:00,0,0,0,0,"Cable TV, Wifi, Air conditioning, Wheelchair accessible, Smoking allowed, Doorman"
10299095,1,"My neighborhood is quiet, peaceful and calm. There is a 24 hour pharmacy nearby and there are several supermarkets, restaurants and snack bars around, it is a very well located place.",Flamengo,Rio De Janeiro,Brazil,BR,52988408,Fernanda,False,BR,0,0,1,1,0,Private room,Real Bed,4,1125,-43.17645081249057,-22.93848268819496,71.0,1,1,Apartment,1,2016-08-20 04:00:00+00:00,0,0,0,0,"TV, Wifi, Kitchen, Pets live on this property, Cat(s), Elevator"
10392282,2,"This desirable neighborhood is comprised of other vacation rentals, local families, public beach access, and even a campground.  Roosters and hens have made their home here as well.  Many native birds can be seen and their many sweet sounds can be enjoyed.",North Shore Oahu,Oahu,United States,US,53507053,Bobby,False,"Waialua, Hawaii, United States",0,within an hour,99,1,0,Entire home/apt,Real Bed,2,300,-158.1602,21.57561,100.0,0,1,Bungalow,99,2016-01-29 05:00:00+00:00,12,27,53,321,"TV, Cable TV, Internet, Wifi, Kitchen, Free parking on premises"
10458796,2,Many restaurants and shops nearby.,Yau Tsim Mong,Hong Kong,Hong Kong,HK,53247930,Crystal,False,Hong Kong,Mong Kok,within an hour,179,1,0,Private room,Real Bed,28,1125,114.17094,22.32074,479.0,1,1,Condominium,179,2016-01-16 05:00:00+00:00,0,3,3,3,"TV, Cable TV, Wifi, Air conditioning, Pool, Kitchen"
10332161,1,0,Fordham,New York,United States,US,53169195,Ehssan,False,"New York, New York, United States",Tremont,0,2,1,0,Private room,Real Bed,3,1125,-73.90052,40.85598,35.0,1,1,Apartment,2,2016-08-05 04:00:00+00:00,0,0,0,0,"Wifi, Air conditioning, Kitchen, Heating, Washer, Dryer"
10306879,4,0,Barra da Tijuca,Rio De Janeiro,Brazil,BR,53027036,Paulo Cesar,False,BR,Barra da Tijuca,0,0,1,0,Entire home/apt,Real Bed,10,90,-43.36831676949888,-23.011117008024065,933.0,1,2,Apartment,0,1970-01-01 00:00:00+00:00,28,58,88,363,"TV, Wifi, Air conditioning, Pool, Kitchen, Free parking on premises"
1036027,8,0,Bonfim,Porto,Portugal,PT,3104922,Cristina,False,Madrid,Mercês,within an hour,71,1,0,Entire home/apt,Real Bed,3,1125,-8.60069,41.16246,100.0,4,8,Apartment,71,2014-04-17 04:00:00+00:00,0,10,15,264,"TV, Cable TV, Internet, Wifi, Kitchen, Elevator"
10448594,4,"This apartment is located in a residential and Up-market Complex, that will give you a ""Homy"" feeling, where your neighbors appreciate privacy and tranquility. So, a perfect place for a high-quality and relaxed staying.",Matosinhos e Leça da Palmeira,Porto,Portugal,PT,53059934,Jose,False,"Porto, Porto District, Portugal",0,within a few hours,13,1,0,Entire home/apt,Real Bed,5,1125,-8.68887,41.17544,80.0,1,2,Apartment,13,2016-05-15 04:00:00+00:00,0,0,0,27,"TV, Cable TV, Internet, Wifi, Wheelchair accessible, Pool"
10423504,8,"North Bondi is laid back with great food and coffee. You can walk to low key wine bars or larger pubs or stay at home and enjoy a peaceful space. Favourite local haunts that are literally a two-minute walk away include the organic bakery (Organic Republic) on the corner, the local piadina cafe (La Piadina) and a great dumpling cafe and cocktail bar (Mamasan). Just a short stroll to the beach and buses to Bondi Junction where you'll find a giant Westfield shopping mall and connections to the city. Bondi Beach also has boutiques and other speciality shops like the famous Messina Gelato and Bills.",Waverley,Sydney,Australia,AU,2509326,Cat,False,AU,North Bondi,within an hour,139,6,0,Entire home/apt,Real Bed,2,1125,151.27448,-33.8872,399.0,3,6,House,139,2016-01-30 05:00:00+00:00,0,0,0,0,"TV, Internet, Wifi, Kitchen, Free parking on premises, Paid parking off premises"
10416859,5,"We are walking distance to harbour beaches.  And Manly is 5 min away driving and 30 min walk along the beautiful Spit-Manly foreshore walk.  You can also take a swim at local harbourside beaches, walk thru the neighbourhood to some of the most scenic spots in Sydney.  A Coles grocery store is walking distance as are other local shops (I have a map in the room with details).",Manly,Sydney,Australia,AU,4548918,Leslie,False,"Sydney, New South Wales, Australia",Balgowlah,0,104,2,0,Entire home/apt,Real Bed,2,3,151.26108,-33.7975,45.0,1,4,Guest suite,104,2016-02-10 05:00:00+00:00,0,0,0,0,"TV, Cable TV, Wifi, Air conditioning, Kitchen, Gym"
10487917,2,"At 20m walking distance or 5m by metro you can find Torre dos Clérigos, Estação de São Bento, Avenida dos Aliados, Ribeira, Sé do Porto and much, much more...  Several restaurants, with all kind of cuisines, as leisure and cultural places can be found in the area. It´s a great spot downtown Be my Guest!!",Bonfim,Porto,Portugal,PT,9320470,Apartments2Enjoy,True,"Porto, Porto District, Portugal",0,within a day,31,2,0,Entire home/apt,Real Bed,1,1125,-8.59275,41.1462,29.0,0,1,Apartment,31,2016-02-06 05:00:00+00:00,16,42,61,309,"TV, Cable TV, Internet, Wifi, Kitchen, Free street parking"
